,student,currProb,course,session,priorTutorAction,reward,probDiff,Level,TotalTime,cumul_avgstepTimeWE,cumul_TotalWETime,stepTimeDeviation,ruleScoreMP,cumul_HoverHintCount
6499,rebaker6-S15,6.1.1.0,226-001-BAHLER-S15,1,PS,0.0,1,6,0,0,0,1,1,0
6500,rebaker6-S15,6.1.2.0,226-001-BAHLER-S15,1,WE,0.0,1,6,1,1,0,1,1,0
6501,rebaker6-S15,6.1.3.0,226-001-BAHLER-S15,1,PS,35.044493136,1,6,0,1,0,1,1,0
6502,ksorn-S15,1.0.1.0,226-001-BAHLER-S15,1,WE,0.0,0,1,1,1,1,1,1,0
6503,ksorn-S15,1.0.2.0,226-001-BAHLER-S15,1,PS,0.0,0,1,0,1,1,1,0,0
6504,ksorn-S15,1.0.3.0,226-001-BAHLER-S15,2,WE,0.0,0,1,0,0,1,1,1,0
6505,ksorn-S15,1.0.4.0,226-001-BAHLER-S15,2,PS,0.0,0,1,0,0,1,1,0,0
6506,ksorn-S15,1.0.2.0,226-001-BAHLER-S15,2,PS,0.0,0,1,0,0,1,1,0,0
6507,ksorn-S15,1.0.4.0,226-001-BAHLER-S15,2,PS,0.0,0,1,0,0,1,1,0,0
6508,ksorn-S15,1.0.2.0,226-001-BAHLER-S15,2,PS,0.0,0,1,0,0,1,1,0,0
6509,ksorn-S15,1.0.4.0,226-001-BAHLER-S15,2,PS,1.97368421053,0,1,0,0,1,1,0,0
6510,ksorn-S15,2.1.1.0,226-001-BAHLER-S15,3,WE,0.0,1,2,1,0,1,1,1,0
6511,ksorn-S15,2.1.2.0,226-001-BAHLER-S15,3,PS,0.0,1,2,0,0,1,1,0,0
6512,ksorn-S15,2.1.3.0,226-001-BAHLER-S15,3,PS,0.0,1,2,0,0,1,1,0,0
6513,ksorn-S15,2.1.2.0,226-001-BAHLER-S15,3,PS,0.0,1,2,0,0,1,1,0,0
6514,ksorn-S15,2.-1.2.0,226-001-BAHLER-S15,3,PS,0.0,-1,2,0,0,1,1,1,0
6515,ksorn-S15,2.-1.4.0,226-001-BAHLER-S15,3,PS,-55.5220713073,-1,2,0,0,1,1,1,0
6516,ksorn-S15,3.1.1.0,226-001-BAHLER-S15,3,WE,0.0,1,3,0,0,1,1,1,0
6517,ksorn-S15,3.1.2.0,226-001-BAHLER-S15,3,WE,0.0,1,3,1,0,1,1,1,0
6518,ksorn-S15,3.1.3.0,226-001-BAHLER-S15,3,PS,144.03382399,1,3,0,0,1,1,1,0
6519,ksorn-S15,4.1.1.0,226-001-BAHLER-S15,3,PS,0.0,1,4,0,0,0,1,0,0
6520,ksorn-S15,4.1.2.0,226-001-BAHLER-S15,3,WE,0.0,1,4,0,0,1,1,1,0
6521,ksorn-S15,4.1.3.0,226-001-BAHLER-S15,3,PS,0.0,1,4,0,0,1,1,0,0
6522,ksorn-S15,4.1.1.0,226-001-BAHLER-S15,3,PS,0.0,1,4,0,0,1,1,1,0
6523,ksorn-S15,4.-1.1.0,226-001-BAHLER-S15,3,PS,0.0,-1,4,0,0,1,1,0,0
6524,ksorn-S15,4.-1.1.1,226-001-BAHLER-S15,3,PS,0.0,-1,4,0,0,1,1,0,0
6525,ksorn-S15,4.-1.4.0,226-001-BAHLER-S15,3,PS,0.0,-1,4,0,0,1,1,0,0
6526,ksorn-S15,4.-1.1.0,226-001-BAHLER-S15,3,PS,-179.056865465,-1,4,0,0,1,1,0,0
6527,ksorn-S15,5.1.1.0,226-001-BAHLER-S15,3,PS,0.0,1,5,0,0,0,1,0,0
6528,ksorn-S15,5.1.2.0,226-001-BAHLER-S15,3,WE,0.0,1,5,1,1,0,1,1,0
6529,ksorn-S15,5.1.3.0,226-001-BAHLER-S15,3,PS,0.0,1,5,0,1,0,1,0,0
6530,ksorn-S15,5.-1.3.0,226-001-BAHLER-S15,3,PS,0.0,-1,5,0,1,0,1,0,0
6531,ksorn-S15,5.-1.3.1,226-001-BAHLER-S15,3,PS,0.0,-1,5,1,1,0,1,0,0
6532,ksorn-S15,5.-1.4.0,226-001-BAHLER-S15,3,PS,0.0,-1,5,1,1,0,1,0,0
6533,ksorn-S15,5.-1.4.1,226-001-BAHLER-S15,3,PS,0.0,-1,5,1,1,0,1,0,0
6534,ksorn-S15,5.-1.3.0,226-001-BAHLER-S15,3,PS,0.0,-1,5,0,1,0,1,0,0
6535,ksorn-S15,5.-1.4.0,226-001-BAHLER-S15,3,PS,-11.4285714286,-1,5,0,1,0,1,0,0
6536,ksorn-S15,6.-1.1.0,226-001-BAHLER-S15,3,WE,0.0,-1,6,0,0,1,1,1,0
6537,ksorn-S15,6.-1.2.0,226-001-BAHLER-S15,3,WE,0.0,-1,6,0,0,1,1,1,0
6538,ksorn-S15,6.-1.3.0,226-001-BAHLER-S15,3,PS,0.0,-1,6,0,0,1,1,0,0
6539,ksorn-S15,6.-1.3.1,226-001-BAHLER-S15,3,PS,0.0,-1,6,0,0,1,1,0,0
6540,ksorn-S15,6.-1.4.0,226-001-BAHLER-S15,3,PS,0.0,-1,6,1,0,1,1,0,0
6541,ksorn-S15,6.-1.4.1,226-001-BAHLER-S15,3,PS,0.0,-1,6,0,0,1,1,0,0
6542,ksorn-S15,6.-1.4.0,226-001-BAHLER-S15,3,PS,4.86486486486,-1,6,0,0,1,1,0,0
6543,jwwelker-S15,1.0.1.0,226-001-BAHLER-S15,1,PS,0.0,0,1,0,0,0,1,0,0
6544,jwwelker-S15,1.0.2.0,226-001-BAHLER-S15,1,WE,0.0,0,1,1,0,1,1,1,0
6545,jwwelker-S15,1.0.3.0,226-001-BAHLER-S15,1,PS,0.0,0,1,0,0,1,1,0,0
6546,jwwelker-S15,1.0.4.0,226-001-BAHLER-S15,3,PS,0.0,0,1,1,0,1,1,0,0
6547,jwwelker-S15,1.0.1.0,226-001-BAHLER-S15,3,PS,0.0,0,1,0,0,1,1,0,0
6548,jwwelker-S15,1.0.3.0,226-001-BAHLER-S15,3,PS,40.7894736842,0,1,0,0,1,1,0,1
6549,jwwelker-S15,2.-1.1.0,226-001-BAHLER-S15,3,WE,0.0,-1,2,1,0,0,1,1,0
6550,jwwelker-S15,2.-1.2.0,226-001-BAHLER-S15,3,PS,0.0,-1,2,0,0,0,1,0,0
6551,jwwelker-S15,2.-1.3.0,226-001-BAHLER-S15,3,PS,0.0,-1,2,0,0,0,1,1,0
6552,jwwelker-S15,2.-1.4.0,226-001-BAHLER-S15,3,PS,-140.789473684,-1,2,0,0,0,1,0,0
6553,jwwelker-S15,3.-1.1.0,226-001-BAHLER-S15,3,WE,0.0,-1,3,1,0,1,1,1,0
6554,jwwelker-S15,3.-1.2.0,226-001-BAHLER-S15,3,PS,0.0,-1,3,0,0,1,1,1,0
6555,jwwelker-S15,3.-1.3.0,226-001-BAHLER-S15,3,PS,0.0,-1,3,0,0,1,1,1,0
6556,jwwelker-S15,3.-1.4.0,226-001-BAHLER-S15,3,PS,0.0,-1,3,0,0,1,1,1,0
6557,jwwelker-S15,4.1.1.0,226-001-BAHLER-S15,3,WE,0.0,1,4,0,0,1,1,1,0
6558,jwwelker-S15,4.1.2.0,226-001-BAHLER-S15,3,WE,0.0,1,4,0,0,1,1,1,0
6559,jwwelker-S15,4.1.3.0,226-001-BAHLER-S15,3,PS,0.0,1,4,0,0,1,1,1,0
6560,jwwelker-S15,4.-1.3.0,226-001-BAHLER-S15,5,PS,0.0,-1,4,0,0,1,1,1,0
6561,jwwelker-S15,4.-1.4.0,226-001-BAHLER-S15,5,PS,42.8571428571,-1,4,0,0,1,1,1,0
6562,jwwelker-S15,5.1.1.0,226-001-BAHLER-S15,5,PS,0.0,1,5,0,0,0,1,1,0
6563,jwwelker-S15,5.1.2.0,226-001-BAHLER-S15,5,WE,0.0,1,5,1,0,1,1,1,0
6564,jwwelker-S15,5.1.3.0,226-001-BAHLER-S15,5,PS,105.276828435,1,5,0,0,1,1,1,0
6565,jwwelker-S15,6.1.1.0,226-001-BAHLER-S15,5,PS,0.0,1,6,0,0,0,1,1,0
6566,jwwelker-S15,6.1.2.0,226-001-BAHLER-S15,5,WE,0.0,1,6,1,1,0,1,1,0
6567,jwwelker-S15,6.1.3.0,226-001-BAHLER-S15,5,PS,0.0,1,6,0,1,0,1,1,0
6568,jwwelker-S15,6.1.1.0,226-001-BAHLER-S15,5,PS,-38.0405133479,1,6,1,1,0,1,1,0
6569,ljmugish-S15,1.0.1.0,226-001-BAHLER-S15,1,PS,0.0,0,1,0,0,0,1,0,0
6570,ljmugish-S15,1.0.2.0,226-001-BAHLER-S15,1,PS,0.0,0,1,0,0,0,1,0,0
6571,ljmugish-S15,1.0.3.0,226-001-BAHLER-S15,1,WE,0.0,0,1,0,0,1,1,1,0
6572,ljmugish-S15,1.0.4.0,226-001-BAHLER-S15,1,PS,0.0,0,1,0,0,1,1,0,0
6573,ljmugish-S15,1.0.1.0,226-001-BAHLER-S15,1,PS,1.97368421053,0,1,0,0,1,1,0,0
6574,ljmugish-S15,2.1.1.0,226-001-BAHLER-S15,1,PS,0.0,1,2,0,0,0,1,1,0
6575,ljmugish-S15,2.1.2.0,226-001-BAHLER-S15,1,WE,0.0,1,2,1,1,0,1,1,0
6576,ljmugish-S15,2.1.3.0,226-001-BAHLER-S15,1,PS,0.0,1,2,0,1,0,1,1,0
6577,ljmugish-S15,2.-1.1.0,226-001-BAHLER-S15,1,PS,0.0,-1,2,0,1,0,1,1,0
6578,ljmugish-S15,2.-1.3.0,226-001-BAHLER-S15,1,PS,0.0,-1,2,0,1,0,1,1,0
6579,ljmugish-S15,2.-1.3.1,226-001-BAHLER-S15,1,PS,0.0,-1,2,0,1,0,1,1,0
6580,ljmugish-S15,2.-1.4.0,226-001-BAHLER-S15,1,PS,0.0,-1,2,1,1,0,1,1,0
6581,ljmugish-S15,2.-1.4.0,226-001-BAHLER-S15,1,PS,-101.973684211,-1,2,0,1,0,1,0,0
6582,ljmugish-S15,3.-1.1.0,226-001-BAHLER-S15,1,PS,0.0,-1,3,0,0,0,1,0,0
6583,ljmugish-S15,3.-1.2.0,226-001-BAHLER-S15,1,PS,0.0,-1,3,0,0,0,1,0,0
6584,ljmugish-S15,3.-1.2.1,226-001-BAHLER-S15,1,PS,0.0,-1,3,0,0,0,1,1,0
6585,ljmugish-S15,3.-1.3.0,226-001-BAHLER-S15,1,WE,0.0,-1,3,0,0,1,1,1,0
6586,ljmugish-S15,3.-1.4.0,226-001-BAHLER-S15,1,PS,36.7032967033,-1,3,1,0,1,1,1,0
6587,ljmugish-S15,4.1.1.0,226-001-BAHLER-S15,1,PS,0.0,1,4,0,0,0,1,1,0
6588,ljmugish-S15,4.1.2.0,226-001-BAHLER-S15,1,WE,0.0,1,4,1,0,1,1,1,0
6589,ljmugish-S15,4.1.3.0,226-001-BAHLER-S15,1,PS,0.0,1,4,0,0,1,1,1,0
6590,ljmugish-S15,4.-1.1.0,226-001-BAHLER-S15,1,PS,0.0,-1,4,0,0,1,1,1,0
6591,ljmugish-S15,4.-1.1.1,226-001-BAHLER-S15,1,PS,0.0,-1,4,0,0,1,1,1,0
6592,ljmugish-S15,4.-1.3.0,226-001-BAHLER-S15,1,PS,0.0,-1,4,0,0,1,1,1,0
6593,ljmugish-S15,4.-1.4.1,226-001-BAHLER-S15,1,PS,0.0,-1,4,0,0,1,1,1,0
6594,ljmugish-S15,4.-1.4.0,226-001-BAHLER-S15,1,PS,0.0,-1,4,0,0,1,1,1,0
6595,ljmugish-S15,4.-1.4.1,226-001-BAHLER-S15,1,PS,0.0,-1,4,0,0,1,1,1,0
6596,ljmugish-S15,4.-1.3.0,226-001-BAHLER-S15,1,PS,0.0,-1,4,0,0,1,1,1,0
6597,ljmugish-S15,4.-1.3.1,226-001-BAHLER-S15,1,PS,0.0,-1,4,1,0,1,1,1,0
6598,ljmugish-S15,4.-1.3.0,226-001-BAHLER-S15,1,PS,0.0,-1,4,1,0,1,1,1,0
6599,ljmugish-S15,4.-1.4.0,226-001-BAHLER-S15,1,PS,0.0,-1,4,0,0,1,1,1,0
6600,ljmugish-S15,4.-1.3.0,226-001-BAHLER-S15,1,PS,-36.7032967033,-1,4,0,0,1,1,1,0
6601,ljmugish-S15,5.1.1.0,226-001-BAHLER-S15,1,WE,0.0,1,5,1,1,0,1,1,0
6602,ljmugish-S15,5.1.2.0,226-001-BAHLER-S15,1,WE,0.0,1,5,0,0,1,1,1,0
6603,ljmugish-S15,5.1.3.0,226-001-BAHLER-S15,1,PS,200.0,1,5,0,0,1,1,1,0
6604,ljmugish-S15,6.1.1.0,226-001-BAHLER-S15,1,PS,0.0,1,6,0,0,0,1,1,0
6605,ljmugish-S15,6.1.2.0,226-001-BAHLER-S15,1,WE,0.0,1,6,1,1,0,1,1,0
6606,ljmugish-S15,6.1.3.0,226-001-BAHLER-S15,1,PS,0.0,1,6,0,1,0,1,1,0
6607,ljmugish-S15,6.-1.3.0,226-001-BAHLER-S15,1,PS,0.0,-1,6,0,1,0,1,1,0
6608,ljmugish-S15,6.-1.4.0,226-001-BAHLER-S15,1,PS,0.0,-1,6,0,1,0,1,1,0
6609,ljmugish-S15,6.-1.4.1,226-001-BAHLER-S15,1,PS,0.0,-1,6,0,1,0,1,1,0
6610,ljmugish-S15,6.-1.3.0,226-001-BAHLER-S15,1,PS,0.0,-1,6,0,1,0,1,1,0
6611,ljmugish-S15,6.-1.3.1,226-001-BAHLER-S15,1,PS,-95.1351351351,-1,6,1,1,0,1,1,0
6612,alrichma-S15,1.0.1.0,226-001-BAHLER-S15,1,WE,0.0,0,1,0,0,1,1,0,0
6613,alrichma-S15,1.0.2.0,226-001-BAHLER-S15,5,WE,0.0,0,1,1,0,1,1,1,0
6614,alrichma-S15,1.0.3.0,226-001-BAHLER-S15,5,PS,0.0,0,1,1,0,1,1,1,0
6615,alrichma-S15,1.0.4.0,226-001-BAHLER-S15,5,PS,-34.8684210526,0,1,0,0,1,1,0,0
6616,alrichma-S15,2.1.1.0,226-001-BAHLER-S15,5,PS,0.0,1,2,0,0,0,1,1,0
6617,alrichma-S15,2.1.2.0,226-001-BAHLER-S15,5,WE,0.0,1,2,1,0,0,1,1,0
6618,alrichma-S15,2.1.3.0,226-001-BAHLER-S15,5,PS,63.9440513047,1,2,0,0,0,1,1,0
6619,alrichma-S15,3.1.1.0,226-001-BAHLER-S15,5,PS,0.0,1,3,0,0,0,1,1,0
6620,alrichma-S15,3.1.2.0,226-001-BAHLER-S15,6,WE,0.0,1,3,1,1,0,1,1,0
6621,alrichma-S15,3.1.3.0,226-001-BAHLER-S15,6,PS,0.0,1,3,1,1,0,1,1,0
6622,alrichma-S15,3.-1.1.0,226-001-BAHLER-S15,6,PS,0.0,-1,3,0,1,0,1,1,0
6623,alrichma-S15,3.-1.1.1,226-001-BAHLER-S15,6,PS,0.0,-1,3,1,1,0,1,1,0
6624,alrichma-S15,3.-1.3.0,226-001-BAHLER-S15,6,PS,0.0,-1,3,0,1,0,1,1,0
6625,alrichma-S15,3.-1.3.1,226-001-BAHLER-S15,6,PS,0.0,-1,3,0,1,0,1,1,0
6626,alrichma-S15,3.-1.4.0,226-001-BAHLER-S15,6,PS,0.0,-1,3,0,1,0,1,0,0
6627,alrichma-S15,3.-1.4.1,226-001-BAHLER-S15,6,PS,0.0,-1,3,1,1,0,1,0,0
6628,alrichma-S15,3.-1.3.0,226-001-BAHLER-S15,6,PS,0.0,-1,3,1,1,0,1,1,0
6629,alrichma-S15,3.-1.3.1,226-001-BAHLER-S15,6,PS,0.0,-1,3,1,1,0,1,0,0
6630,alrichma-S15,3.-1.4.0,226-001-BAHLER-S15,6,PS,0.0,-1,3,0,1,0,1,0,0
6631,alrichma-S15,3.-1.4.1,226-001-BAHLER-S15,6,PS,0.0,-1,3,1,1,0,1,0,0
6632,alrichma-S15,3.-1.4.1,226-001-BAHLER-S15,6,PS,0.0,-1,3,0,1,0,1,0,0
6633,alrichma-S15,3.-1.4.0,226-001-BAHLER-S15,6,PS,0.0,-1,3,0,1,0,1,0,0
6634,alrichma-S15,3.-1.4.1,226-001-BAHLER-S15,6,PS,0.0,-1,3,0,1,0,1,0,0
6635,alrichma-S15,3.-1.4.0,226-001-BAHLER-S15,6,PS,-129.075630252,-1,3,0,1,0,1,0,0
6636,alrichma-S15,4.1.1.0,226-001-BAHLER-S15,6,PS,0.0,1,4,0,0,0,1,0,0
6637,alrichma-S15,4.1.2.0,226-001-BAHLER-S15,6,WE,0.0,1,4,1,1,0,1,1,0
6638,alrichma-S15,4.1.3.0,226-001-BAHLER-S15,6,PS,0.0,1,4,0,1,0,1,0,0
6639,alrichma-S15,4.-1.4.0,226-001-BAHLER-S15,6,PS,0.0,-1,4,1,1,0,1,1,0
6640,alrichma-S15,4.-1.1.0,226-001-BAHLER-S15,6,PS,0.0,-1,4,0,1,0,1,0,0
6641,alrichma-S15,4.-1.3.1,226-001-BAHLER-S15,6,PS,0.0,-1,4,1,1,0,1,0,0
6642,alrichma-S15,4.-1.3.0,226-001-BAHLER-S15,6,PS,0.0,-1,4,1,1,0,1,0,0
6643,alrichma-S15,4.-1.4.1,226-001-BAHLER-S15,6,PS,0.0,-1,4,0,1,0,1,0,0
6644,alrichma-S15,4.-1.4.0,226-001-BAHLER-S15,6,PS,0.0,-1,4,0,1,0,1,0,0
6645,alrichma-S15,4.-1.3.0,226-001-BAHLER-S15,10,PS,0.0,-1,4,0,1,0,1,0,0
6646,alrichma-S15,4.-1.4.0,226-001-BAHLER-S15,10,PS,0.0,-1,4,0,1,0,1,0,0
6647,alrichma-S15,5.-1.1.0,226-001-BAHLER-S15,10,PS,0.0,-1,5,0,0,0,1,0,0
6648,alrichma-S15,5.-1.2.0,226-001-BAHLER-S15,10,PS,0.0,-1,5,1,0,0,1,0,0
6649,alrichma-S15,5.-1.3.0,226-001-BAHLER-S15,10,WE,0.0,-1,5,1,1,0,1,1,0
6650,alrichma-S15,5.-1.4.0,226-001-BAHLER-S15,10,PS,0.0,-1,5,0,1,0,1,0,0
6651,alrichma-S15,6.-1.1.0,226-001-BAHLER-S15,10,PS,0.0,-1,6,1,0,0,1,0,0
6652,alrichma-S15,6.-1.2.0,226-001-BAHLER-S15,10,PS,0.0,-1,6,0,0,0,1,0,0
6653,alrichma-S15,6.-1.2.1,226-001-BAHLER-S15,10,PS,0.0,-1,6,1,0,0,1,0,0
6654,alrichma-S15,6.-1.3.0,226-001-BAHLER-S15,10,WE,0.0,-1,6,0,0,1,1,1,0
6655,alrichma-S15,6.-1.4.0,226-001-BAHLER-S15,10,PS,0.0,-1,6,0,0,1,1,0,0
6656,alrichma-S15,6.-1.4.1,226-001-BAHLER-S15,10,PS,67.027027027,-1,6,0,0,1,1,0,0
6657,adwhite4-S15,1.0.1.0,226-001-BAHLER-S15,1,PS,0.0,0,1,0,0,0,1,0,0
6658,adwhite4-S15,1.0.2.0,226-001-BAHLER-S15,1,WE,0.0,0,1,0,0,1,1,0,0
6659,adwhite4-S15,1.0.3.0,226-001-BAHLER-S15,2,WE,0.0,0,1,1,0,1,1,1,0
6660,adwhite4-S15,1.0.4.0,226-001-BAHLER-S15,3,PS,-34.8684210526,0,1,0,0,1,1,0,0
6661,adwhite4-S15,2.1.1.0,226-001-BAHLER-S15,5,WE,0.0,1,2,0,0,1,1,0,0
6662,adwhite4-S15,2.1.2.0,226-001-BAHLER-S15,7,WE,0.0,1,2,1,0,1,1,1,0
6663,adwhite4-S15,2.1.3.0,226-001-BAHLER-S15,8,PS,44.6163202123,1,2,1,0,1,1,0,0
6664,adwhite4-S15,3.1.1.0,226-001-BAHLER-S15,8,PS,0.0,1,3,0,0,0,1,1,0
6665,adwhite4-S15,3.1.2.0,226-001-BAHLER-S15,8,WE,0.0,1,3,1,1,0,1,1,0
6666,adwhite4-S15,3.1.3.0,226-001-BAHLER-S15,8,PS,14.7181202578,1,3,1,1,0,1,1,0
6667,adwhite4-S15,4.1.1.0,226-001-BAHLER-S15,8,PS,0.0,1,4,0,0,0,1,1,0
6668,adwhite4-S15,4.1.2.0,226-001-BAHLER-S15,8,WE,0.0,1,4,1,1,0,1,1,0
6669,adwhite4-S15,4.1.3.0,226-001-BAHLER-S15,8,PS,-71.9660194175,1,4,0,1,0,1,1,0
6670,adwhite4-S15,5.1.1.0,226-001-BAHLER-S15,8,PS,0.0,1,5,0,0,0,1,1,0
6671,adwhite4-S15,5.1.2.0,226-001-BAHLER-S15,8,WE,0.0,1,5,1,1,0,1,1,0
6672,adwhite4-S15,5.1.3.0,226-001-BAHLER-S15,8,PS,109.031100478,1,5,0,1,0,1,1,0
6673,adwhite4-S15,6.1.1.0,226-001-BAHLER-S15,8,PS,0.0,1,6,0,0,0,1,1,0
6674,adwhite4-S15,6.1.2.0,226-001-BAHLER-S15,8,WE,0.0,1,6,1,1,0,1,1,0
6675,adwhite4-S15,6.1.3.0,226-001-BAHLER-S15,8,PS,-16.8582032822,1,6,0,1,0,1,1,0
6676,jsordone-S15,1.0.1.0,226-001-BAHLER-S15,1,PS,0.0,0,1,0,0,0,1,0,0
6677,jsordone-S15,1.0.2.0,226-001-BAHLER-S15,1,WE,0.0,0,1,1,1,0,1,1,0
6678,jsordone-S15,1.0.3.0,226-001-BAHLER-S15,1,WE,0.0,0,1,1,1,1,1,1,0
6679,jsordone-S15,1.0.4.0,226-001-BAHLER-S15,2,PS,-17.7631578947,0,1,1,1,1,1,0,0
6680,jsordone-S15,2.1.1.0,226-001-BAHLER-S15,2,PS,0.0,1,2,0,0,0,1,1,0
6681,jsordone-S15,2.1.2.0,226-001-BAHLER-S15,2,WE,0.0,1,2,1,1,0,1,1,0
6682,jsordone-S15,2.1.3.0,226-001-BAHLER-S15,2,PS,-6.10238832375,1,2,1,1,0,1,1,0
6683,jsordone-S15,3.1.1.0,226-001-BAHLER-S15,2,WE,0.0,1,3,1,1,0,1,1,0
6684,jsordone-S15,3.1.2.0,226-001-BAHLER-S15,2,WE,0.0,1,3,1,1,1,1,1,0
6685,jsordone-S15,3.1.3.0,226-001-BAHLER-S15,2,PS,48.331565636,1,3,1,1,1,1,1,0
6686,jsordone-S15,4.1.1.0,226-001-BAHLER-S15,2,WE,0.0,1,4,1,1,0,1,1,0
6687,jsordone-S15,4.1.2.0,226-001-BAHLER-S15,2,PS,0.0,1,4,0,1,0,1,1,0
6688,jsordone-S15,4.1.3.0,226-001-BAHLER-S15,2,PS,75.5339805825,1,4,0,1,0,1,1,0
6689,jsordone-S15,5.1.1.0,226-001-BAHLER-S15,2,WE,0.0,1,5,1,1,0,1,1,0
6690,jsordone-S15,5.1.2.0,226-001-BAHLER-S15,2,WE,0.0,1,5,1,1,0,1,1,0
6691,jsordone-S15,5.1.3.0,226-001-BAHLER-S15,2,PS,0.0,1,5,1,1,0,1,1,0
6692,jsordone-S15,6.1.1.0,226-001-BAHLER-S15,2,WE,0.0,1,6,1,1,0,1,1,0
6693,jsordone-S15,6.1.2.0,226-001-BAHLER-S15,2,PS,0.0,1,6,0,1,0,1,1,0
6694,jsordone-S15,6.1.3.0,226-001-BAHLER-S15,2,PS,-89.9065420561,1,6,0,1,0,1,1,0
6695,pbpatel2-S15,1.0.1.0,226-001-BAHLER-S15,1,PS,0.0,0,1,0,0,0,1,0,0
6696,pbpatel2-S15,1.0.2.0,226-001-BAHLER-S15,1,PS,0.0,0,1,0,0,0,1,0,0
6697,pbpatel2-S15,1.0.3.0,226-001-BAHLER-S15,1,WE,0.0,0,1,0,0,1,1,1,0
6698,pbpatel2-S15,1.0.4.0,226-001-BAHLER-S15,1,PS,1.97368421053,0,1,0,0,1,1,0,0
6699,pbpatel2-S15,2.1.1.0,226-001-BAHLER-S15,1,PS,0.0,1,2,0,0,0,1,1,0
6700,pbpatel2-S15,2.1.2.0,226-001-BAHLER-S15,1,WE,0.0,1,2,1,0,0,1,1,0
6701,pbpatel2-S15,2.1.3.0,226-001-BAHLER-S15,1,PS,0.0,1,2,1,0,0,1,1,0
6702,pbpatel2-S15,2.-1.3.0,226-001-BAHLER-S15,2,PS,0.0,-1,2,0,0,0,1,1,0
6703,pbpatel2-S15,2.-1.4.0,226-001-BAHLER-S15,3,PS,-101.973684211,-1,2,0,0,0,1,1,0
6704,pbpatel2-S15,3.1.1.0,226-001-BAHLER-S15,3,PS,0.0,1,3,0,0,0,1,1,0
6705,pbpatel2-S15,3.1.2.0,226-001-BAHLER-S15,3,WE,0.0,1,3,1,0,1,1,1,0
6706,pbpatel2-S15,3.1.3.0,226-001-BAHLER-S15,3,PS,0.0,1,3,0,0,1,1,1,0
6707,pbpatel2-S15,3.1.1.0,226-001-BAHLER-S15,3,PS,0.0,1,3,0,0,1,1,1,0
6708,pbpatel2-S15,3.-1.1.0,226-001-BAHLER-S15,3,PS,0.0,-1,3,0,0,1,1,1,0
6709,pbpatel2-S15,3.-1.4.0,226-001-BAHLER-S15,3,PS,58.6813186813,-1,3,0,0,1,1,1,0
6710,pbpatel2-S15,4.1.1.0,226-001-BAHLER-S15,3,PS,0.0,1,4,0,0,0,1,1,0
6711,pbpatel2-S15,4.1.2.0,226-001-BAHLER-S15,3,WE,0.0,1,4,0,0,1,1,1,0
6712,pbpatel2-S15,4.1.3.0,226-001-BAHLER-S15,3,PS,87.5686813187,1,4,0,0,1,1,1,0
6713,pbpatel2-S15,5.1.1.0,226-001-BAHLER-S15,3,PS,0.0,1,5,0,0,0,1,1,0
6714,pbpatel2-S15,5.1.2.0,226-001-BAHLER-S15,3,WE,0.0,1,5,0,0,1,1,1,0
6715,pbpatel2-S15,5.1.3.0,226-001-BAHLER-S15,3,PS,-27.7811004785,1,5,0,0,1,1,1,0
6716,pbpatel2-S15,6.1.1.0,226-001-BAHLER-S15,3,WE,0.0,1,6,0,0,1,1,1,0
6717,pbpatel2-S15,6.1.2.0,226-001-BAHLER-S15,3,PS,0.0,1,6,0,0,1,1,1,0
6718,pbpatel2-S15,6.1.3.0,226-001-BAHLER-S15,3,PS,38.353530385,1,6,0,0,1,1,1,0
6719,tgjoseph-S15,1.0.1.0,226-001-BAHLER-S15,1,WE,0.0,0,1,1,1,0,1,1,0
6720,tgjoseph-S15,1.0.2.0,226-001-BAHLER-S15,1,PS,0.0,0,1,0,1,0,1,0,0
6721,tgjoseph-S15,1.0.3.0,226-001-BAHLER-S15,4,WE,0.0,0,1,0,0,1,1,1,0
6722,tgjoseph-S15,1.0.4.0,226-001-BAHLER-S15,4,PS,-88.8157894737,0,1,0,0,1,1,0,0
6723,tgjoseph-S15,2.1.1.0,226-001-BAHLER-S15,4,PS,0.0,1,2,0,0,0,1,1,0
6724,tgjoseph-S15,2.1.2.0,226-001-BAHLER-S15,4,WE,0.0,1,2,0,0,1,1,1,0
6725,tgjoseph-S15,2.1.3.0,226-001-BAHLER-S15,4,PS,117.891419726,1,2,0,0,1,1,1,0
6726,tgjoseph-S15,3.1.1.0,226-001-BAHLER-S15,4,WE,0.0,1,3,0,0,1,1,1,0
6727,tgjoseph-S15,3.1.2.0,226-001-BAHLER-S15,4,PS,0.0,1,3,0,0,1,1,1,0
6728,tgjoseph-S15,3.1.3.0,226-001-BAHLER-S15,4,PS,-4.60961083462,1,3,0,0,1,1,1,0
6729,tgjoseph-S15,4.1.1.0,226-001-BAHLER-S15,4,WE,0.0,1,4,1,0,1,1,1,0
6730,tgjoseph-S15,4.1.2.0,226-001-BAHLER-S15,4,PS,0.0,1,4,0,0,1,1,1,0
6731,tgjoseph-S15,4.1.3.0,226-001-BAHLER-S15,4,PS,0.0,1,4,0,0,1,1,1,0
6732,tgjoseph-S15,4.1.2.0,226-001-BAHLER-S15,4,PS,36.0696948682,1,4,0,0,1,1,1,0
6733,tgjoseph-S15,5.1.1.0,226-001-BAHLER-S15,4,WE,0.0,1,5,0,0,1,1,1,0
